AGNo,timeOfDay,kWAvg,kWMedian,kWMax,kWMin
25,1970-01-01T18:45Z,0.7897199999999995,0.7343,1.8681,0.3457
25,1970-01-01T19:00Z,0.8189947945205479,0.7496,2.1766,0.3276
25,1970-01-01T19:15Z,0.8284808219178086,0.7746,2.4252,0.3573
25,1970-01-01T19:30Z,0.8351244505494507,0.77195,2.1168,0.3255
25,1970-01-01T19:45Z,0.8489074175824178,0.7785,2.3859,0.3238
25,1970-01-01T20:00Z,0.85864010989011,0.7741,2.4423,0.3737
25,1970-01-01T20:15Z,0.8462829670329671,0.7833,2.6447,0.3741
25,1970-01-01T20:30Z,0.8686357142857142,0.7796000000000001,2.5698,0.3581
25,1970-01-01T20:45Z,0.870261813186813,0.7895,2.7174,0.3722
25,1970-01-01T21:00Z,0.8630186813186821,0.7807999999999999,2.4715,0.3529
25,1970-01-01T21:15Z,0.8681258241758236,0.8043,2.5068,0.3707
25,1970-01-01T21:30Z,0.8591648351648343,0.7746999999999999,2.499,0.3782
25,1970-01-01T21:45Z,0.855657142857143,0.7897,2.2793,0.3987
25,1970-01-01T22:00Z,0.8628431318681326,0.7917,2.6031,0.437
25,1970-01-01T22:15Z,0.8808554945054942,0.7978000000000001,2.8099,0.383
25,1970-01-01T22:30Z,0.8761557692307687,0.7939,2.8026,0.3542
25,1970-01-01T22:45Z,0.8879994505494506,0.80105,2.6651,0.3833
25,1970-01-01T23:00Z,0.8730884615384612,0.7838499999999999,2.8704,0.4365
25,1970-01-01T23:15Z,0.8584104395604395,0.7768999999999999,2.535,0.403
25,1970-01-01T23:30Z,0.8685799450549451,0.76505,2.9652,0.3969
25,1970-01-01T23:45Z,0.8606351648351644,0.7775000000000001,2.2309,0.3804
25,1970-01-02,0.8733483516483522,0.7864,2.5995,0.4089
25,1970-01-02T00:15Z,0.8652456043956042,0.7656499999999999,2.8345,0.4253
25,1970-01-02T00:30Z,0.8585249999999998,0.76925,2.5814,0.3945
25,1970-01-02T00:45Z,0.8806785714285716,0.77435,2.847,0.4147
25,1970-01-02T01:00Z,0.8785752747252751,0.78025,2.4951,0.4234
25,1970-01-02T01:15Z,0.8732109890109893,0.7984,2.3333,0.4318
25,1970-01-02T01:30Z,0.9062299450549446,0.80365,2.9494,0.4403
25,1970-01-02T01:45Z,0.9113527472527478,0.80915,3.0003,0.4172
25,1970-01-02T02:00Z,0.929674725274725,0.8329500000000001,2.7557,0.4388
25,1970-01-02T02:15Z,0.9389538461538471,0.8552,2.5307,0.4249
25,1970-01-02T02:30Z,0.9698076923076917,0.88515,2.9616,0.4418
25,1970-01-02T02:45Z,0.9947019178082189,0.9107,2.3701,0.4128
25,1970-01-02T03:00Z,1.0223142465753419,0.9369,2.6163,0.4744
25,1970-01-02T03:15Z,1.0441756164383558,0.9639,2.7481,0.4997
25,1970-01-02T03:30Z,1.0691531506849317,0.9898,2.5974,0.5191
25,1970-01-02T03:45Z,1.0813219178082192,1.0265,2.8574,0.4293
25,1970-01-02T04:00Z,1.1307282191780819,1.0741,3.0144,0.5241
25,1970-01-02T04:15Z,1.1639309589041091,1.1145,2.8888,0.4552
25,1970-01-02T04:30Z,1.1966134246575337,1.1577,2.7873,0.4491
25,1970-01-02T04:45Z,1.2144531506849303,1.1689,3.0134,0.5038
25,1970-01-01T05:00Z,1.2305493150684925,1.1882,3.1495,0.4771
25,1970-01-01T05:15Z,1.248588493150686,1.2149,2.5831,0.5722
25,1970-01-01T05:30Z,1.2567106849315062,1.2331,2.8028,0.4949
25,1970-01-01T05:45Z,1.2737643835616437,1.2203,3.3454,0.5593
25,1970-01-01T06:00Z,1.282790958904109,1.2318,3.27,0.5553
25,1970-01-01T06:15Z,1.2742002739726028,1.2372,2.9747,0.5253
25,1970-01-01T06:30Z,1.2949336986301367,1.2559,2.9896,0.5059
25,1970-01-01T06:45Z,1.2900789041095888,1.2318,2.8837,0.5496
25,1970-01-01T07:00Z,1.2754997245179067,1.2205,2.8742,0.6459
25,1970-01-01T07:15Z,1.2450490358126716,1.1969,2.6255,0.5583
25,1970-01-01T07:30Z,1.2261033057851236,1.1632,3.0625,0.5278
25,1970-01-01T07:45Z,1.2091757575757573,1.1553,2.7831,0.5318
25,1970-01-01T08:00Z,1.167447683923706,1.1265,2.5367,0.5925
25,1970-01-01T08:15Z,1.1207863760217984,1.0764,2.5343,0.4324
25,1970-01-01T08:30Z,1.076394550408719,0.9991,2.4071,0.4394
25,1970-01-01T08:45Z,1.0285765667574933,0.9594,2.469,0.4248
25,1970-01-01T09:00Z,0.9741153424657525,0.9112,2.2422,0.3951
25,1970-01-01T09:15Z,0.9343120547945211,0.8848,2.352,0.3421
25,1970-01-01T09:30Z,0.8784008219178085,0.83,1.997,0.3538
25,1970-01-01T09:45Z,0.8478517808219169,0.8101,2.3404,0.3132
26,1970-01-01T10:00Z,1.0805575342465752,0.9939,2.5749,0.4159
26,1970-01-01T10:15Z,1.025492328767123,0.9281,2.4512,0.3871
26,1970-01-01T10:30Z,0.9853232876712331,0.9058,2.4558,0.3835
26,1970-01-01T10:45Z,0.9478063013698633,0.8341,2.5302,0.3814
26,1970-01-01T11:00Z,0.9003936986301372,0.7764,2.335,0.3289
26,1970-01-01T11:15Z,0.8869476712328769,0.7545,2.2834,0.3558
26,1970-01-01T11:30Z,0.8635435616438364,0.7479,2.4873,0.3282
26,1970-01-01T11:45Z,0.8323323287671237,0.7163,2.449,0.323
26,1970-01-01T12:00Z,0.8438257534246578,0.7386,2.4274,0.3425
26,1970-01-01T12:15Z,0.8121457534246573,0.6758,2.3117,0.3202
26,1970-01-01T12:30Z,0.798529589041096,0.6724,2.3482,0.3243
26,1970-01-01T12:45Z,0.8114471232876709,0.6738,2.6746,0.3046
26,1970-01-01T13:00Z,0.7790589041095893,0.649,2.3349,0.3062
26,1970-01-01T13:15Z,0.7909252054794514,0.6705,2.2747,0.334
26,1970-01-01T13:30Z,0.7967978082191783,0.6829,2.4164,0.3075
26,1970-01-01T13:45Z,0.7738863013698631,0.641,2.2679,0.323
26,1970-01-01T14:00Z,0.7813219178082195,0.6518,2.354,0.3282
26,1970-01-01T14:15Z,0.782023835616438,0.6726,2.5211,0.3158
26,1970-01-01T14:30Z,0.7802961643835615,0.6631,2.5271,0.326
26,1970-01-01T14:45Z,0.780164109589041,0.6539,2.516,0.295
26,1970-01-01T15:00Z,0.7826153424657533,0.6612,2.5023,0.3147
26,1970-01-01T15:15Z,0.7996430136986307,0.7018,2.0815,0.3073
26,1970-01-01T15:30Z,0.8422583561643839,0.7305,2.5936,0.312
26,1970-01-01T15:45Z,0.8643076712328771,0.7524,2.4254,0.3036
26,1970-01-01T16:00Z,0.8880704109589039,0.8012,2.3464,0.3115
26,1970-01-01T16:15Z,0.9627668493150682,0.8743,2.5322,0.3283
26,1970-01-01T16:30Z,1.0024347945205478,0.9367,2.623,0.3397
26,1970-01-01T16:45Z,1.0356430136986299,0.9646,2.4422,0.3739
26,1970-01-01T17:00Z,1.048955068493151,0.9789,2.4462,0.3151
26,1970-01-01T17:15Z,1.1050934246575337,1.0333,2.6985,0.3353
26,1970-01-01T17:30Z,1.1327441095890405,1.0688,2.8364,0.4363
26,1970-01-01T17:45Z,1.1424706849315056,1.0586,2.7482,0.3745
26,1970-01-01T18:00Z,1.1732915068493148,1.0882,2.6955,0.421
26,1970-01-01T18:15Z,1.198738082191781,1.1195,3.1915,0.4405
26,1970-01-01T18:30Z,1.2040334246575342,1.1097,2.7767,0.4502
26,1970-01-01T18:45Z,1.2178471232876715,1.1265,2.8494,0.4439
26,1970-01-01T19:00Z,1.2315504109589046,1.1207,3.0346,0.4588
26,1970-01-01T19:15Z,1.25185506849315,1.1533,3.0509,0.6393
26,1970-01-01T19:30Z,1.2543626373626375,1.15395,3.0991,0.5934
26,1970-01-01T19:45Z,1.2688653846153848,1.14065,3.3449,0.6293
26,1970-01-01T20:00Z,1.28949478021978,1.1812,3.111,0.5792
26,1970-01-01T20:15Z,1.2862519230769232,1.18225,2.7587,0.6308
26,1970-01-01T20:30Z,1.3058840659340658,1.18415,3.222,0.4978
26,1970-01-01T20:45Z,1.3363546703296705,1.2236500000000001,3.194,0.4867
26,1970-01-01T21:00Z,1.3090785714285718,1.2071,3.1428,0.5892
26,1970-01-01T21:15Z,1.3057846153846147,1.23245,3.3852,0.5223
26,1970-01-01T21:30Z,1.3172923076923084,1.2216,3.3095,0.592
26,1970-01-01T21:45Z,1.3233392857142845,1.2397,3.3805,0.5055
26,1970-01-01T22:00Z,1.3279714285714295,1.19535,3.4721,0.609
26,1970-01-01T22:15Z,1.335864560439561,1.24125,3.9118,0.5689
26,1970-01-01T22:30Z,1.341408241758241,1.2192500000000002,3.5702,0.6021
26,1970-01-01T22:45Z,1.3439854395604396,1.2366000000000001,3.1506,0.5466
26,1970-01-01T23:00Z,1.34464532967033,1.2417,3.3644,0.6035
26,1970-01-01T23:15Z,1.3587942307692307,1.2555999999999998,3.3787,0.5789
26,1970-01-01T23:30Z,1.3724236263736267,1.2844,3.2078,0.6297
26,1970-01-01T23:45Z,1.3340565934065935,1.214,3.3437,0.4972
26,1970-01-02,1.3652684065934062,1.2793,3.5265,0.5562
26,1970-01-02T00:15Z,1.3693840659340664,1.29295,3.6832,0.5063
26,1970-01-02T00:30Z,1.3707274725274725,1.2508,3.5544,0.4864
26,1970-01-02T00:45Z,1.3841335164835167,1.29105,3.1601,0.5634
26,1970-01-02T01:00Z,1.4275266483516496,1.36375,3.434,0.5453
26,1970-01-02T01:15Z,1.4222129120879112,1.33425,3.4154,0.5229
26,1970-01-02T01:30Z,1.4525596153846154,1.36735,3.4654,0.6385
26,1970-01-02T01:45Z,1.467338186813186,1.39845,3.6483,0.5914
26,1970-01-02T02:00Z,1.4884346153846157,1.3686,3.7906,0.5662
26,1970-01-02T02:15Z,1.5086052197802193,1.4355,3.5961,0.6346
26,1970-01-02T02:30Z,1.5261145604395618,1.4539499999999999,3.4763,0.6946
26,1970-01-02T02:45Z,1.5338416438356173,1.4566,3.3669,0.6832
26,1970-01-02T03:00Z,1.5662800000000001,1.4935,3.6483,0.6949
26,1970-01-02T03:15Z,1.5768408219178094,1.5032,3.3135,0.6989
26,1970-01-02T03:30Z,1.605776712328767,1.5399,3.4677,0.7541
26,1970-01-02T03:45Z,1.6084347945205484,1.5342,3.1948,0.7846
26,1970-01-02T04:00Z,1.6185241095890424,1.5494,3.6202,0.7077
26,1970-01-02T04:15Z,1.632062465753425,1.5697,3.352,0.6924
26,1970-01-02T04:30Z,1.6571276712328784,1.6008,3.2743,0.7298
26,1970-01-02T04:45Z,1.6760194520547937,1.6027,3.123,0.7848
26,1970-01-01T05:00Z,1.700309315068492,1.6385,3.7343,0.78
26,1970-01-01T05:15Z,1.7351687671232874,1.6409,3.6566,0.748
26,1970-01-01T05:30Z,1.762520273972602,1.6897,3.6441,0.7458
26,1970-01-01T05:45Z,1.7465517808219178,1.6584,3.7143,0.7433
26,1970-01-01T06:00Z,1.7669084931506844,1.7151,3.8506,0.761
26,1970-01-01T06:15Z,1.782445479452055,1.7332,3.3927,0.7621
26,1970-01-01T06:30Z,1.7828268493150692,1.719,3.5279,0.8392
26,1970-01-01T06:45Z,1.7746216438356168,1.7167,3.5654,0.795
26,1970-01-01T07:00Z,1.7600289256198334,1.6897,3.7464,0.7175
26,1970-01-01T07:15Z,1.7464592286501361,1.6564,3.7003,0.7214
26,1970-01-01T07:30Z,1.7221553719008258,1.647,3.5772,0.7712
26,1970-01-01T07:45Z,1.6941950413223137,1.5991,3.6065,0.8112
26,1970-01-01T08:00Z,1.6504430517711184,1.5556,3.2849,0.7463
26,1970-01-01T08:15Z,1.596692370572206,1.508,3.1601,0.6199
26,1970-01-01T08:30Z,1.530702724795641,1.4367,3.17,0.7502
26,1970-01-01T08:45Z,1.4681626702997272,1.3821,3.2041,0.6713
26,1970-01-01T09:00Z,1.4096660273972603,1.3144,3.2147,0.5931
26,1970-01-01T09:15Z,1.3269586301369862,1.2622,2.8777,0.4715
26,1970-01-01T09:30Z,1.231383835616437,1.1562,2.5085,0.4665
26,1970-01-01T09:45Z,1.1509109589041089,1.075,2.491,0.4308
