resolution,AGNo,timeOfDay,kWAvg,kWMedian,kWMin,kWMax,kVARAvg,kVARMedian,kVARMin,kVARMax
15,3,1970-01-01T21:15Z,0.09936978021978028,0.0857,0.0415,0.3968,-0.0072914835164835145,-0.00745,-0.0495,0.0518
15,3,1970-01-01T21:30Z,0.10247967032967023,0.08825,0.0354,0.3239,-0.007046703296703295,-0.00675,-0.0596,0.0765
15,3,1970-01-01T21:45Z,0.10019835164835149,0.08695,0.0289,0.3166,-0.006723901098901097,-0.00795,-0.0585,0.0518
15,3,1970-01-01T22:00Z,0.10103021978021978,0.0896,0.0308,0.2994,-0.007545054945054944,-0.00745,-0.0552,0.1013
15,3,1970-01-01T22:15Z,0.10341620879120887,0.09315,0.0339,0.2927,-0.006631043956043954,-0.006,-0.0494,0.0608
15,3,1970-01-01T22:30Z,0.10591016483516488,0.09395,0.0259,0.3515,-0.007342032967032969,-0.0086,-0.0556,0.0505
15,3,1970-01-01T22:45Z,0.11146356164383563,0.1026,0.0295,0.2992,-0.006830684931506849,-0.0082,-0.0553,0.0711
15,3,1970-01-01T23:00Z,0.11595589041095886,0.1009,0.0402,0.3316,-0.007616438356164387,-0.0085,-0.0624,0.0541
15,3,1970-01-01T23:15Z,0.11930109589041102,0.1064,0.0338,0.3522,-0.007281369863013699,-0.0084,-0.0557,0.0711
15,3,1970-01-01T23:30Z,0.12314410958904104,0.1085,0.0339,0.4446,-0.00791013698630137,-0.0081,-0.0595,0.0662
15,3,1970-01-01T23:45Z,0.12444465753424663,0.1117,0.0334,0.4012,-0.007489315068493149,-0.0099,-0.0599,0.066
15,3,1970-01-02,0.12622,0.1114,0.029,0.4567,-0.008408493150684933,-0.0097,-0.0579,0.0719
15,3,1970-01-02T00:15Z,0.126726301369863,0.1096,0.0411,0.36,-0.008235890410958902,-0.0111,-0.0623,0.0609
15,3,1970-01-02T00:30Z,0.12657780821917808,0.1129,0.037,0.3978,-0.008436712328767118,-0.0101,-0.06,0.0846
15,3,1970-01-02T00:45Z,0.13041123287671233,0.1114,0.0463,0.3928,-0.009690958904109589,-0.0108,-0.0996,0.0909
15,3,1970-01-02T01:00Z,0.13101013698630143,0.1183,0.0405,0.5,-0.01043260273972603,-0.012,-0.0809,0.0803
15,3,1970-01-02T01:15Z,0.13903095890410946,0.1219,0.0413,0.3536,-0.010142739726027401,-0.0111,-0.0633,0.061
15,3,1970-01-02T01:30Z,0.14128904109589052,0.1235,0.0497,0.3661,-0.010115342465753428,-0.0101,-0.068,0.0809
15,3,1970-01-02T01:45Z,0.14482109589041084,0.1295,0.0433,0.3477,-0.01046931506849315,-0.0123,-0.0715,0.0748
15,3,1970-01-02T02:00Z,0.1434580821917809,0.1263,0.0431,0.3835,-0.009818082191780817,-0.0123,-0.08,0.0636
15,3,1970-01-02T02:15Z,0.14033561643835615,0.1254,0.0375,0.4384,-0.009840273972602741,-0.0112,-0.0667,0.0681
15,3,1970-01-02T02:30Z,0.14566191780821922,0.1311,0.0346,0.4899,-0.008435342465753424,-0.0109,-0.0718,0.0893
15,3,1970-01-02T02:45Z,0.14253726027397254,0.1306,0.0513,0.4499,-0.010071506849315067,-0.0111,-0.0676,0.0648
15,3,1970-01-02T03:00Z,0.1392380821917808,0.127,0.0473,0.4572,-0.009016712328767124,-0.0112,-0.0601,0.0765
15,3,1970-01-02T03:15Z,0.13934931506849316,0.1262,0.0519,0.3826,-0.009186849315068498,-0.0112,-0.0573,0.0916
15,3,1970-01-02T03:30Z,0.1420205479452054,0.1257,0.046,0.3837,-0.008643835616438354,-0.0103,-0.06,0.067
15,3,1970-01-02T03:45Z,0.13720602739726032,0.1205,0.0428,0.3893,-0.008885205479452056,-0.0112,-0.0798,0.0743
15,3,1970-01-02T04:00Z,0.13255780821917817,0.1196,0.0528,0.4512,-0.007211506849315073,-0.0093,-0.0783,0.0719
15,3,1970-01-02T04:15Z,0.1303545205479452,0.1154,0.0472,0.3757,-0.00842986301369863,-0.0102,-0.0613,0.0794
15,3,1970-01-02T04:30Z,0.12506958904109577,0.1125,0.0435,0.3704,-0.006866849315068495,-0.0093,-0.0521,0.0608
15,3,1970-01-02T04:45Z,0.12090849315068494,0.1101,0.0386,0.3691,-0.007025753424657536,-0.0096,-0.0482,0.0801
15,4,1970-01-01T05:00Z,0.1455854794520548,0.1285,0.0487,0.5118,0.021100000000000008,0.0177,-0.0269,0.1271
15,4,1970-01-01T05:15Z,0.1392556164383561,0.1244,0.0543,0.4109,0.01998849315068493,0.0156,-0.0321,0.1264
15,4,1970-01-01T05:30Z,0.13541424657534246,0.1205,0.042,0.4342,0.021023561643835627,0.0181,-0.0303,0.1375
15,4,1970-01-01T05:45Z,0.13025945205479453,0.1143,0.0278,0.4266,0.01863068493150683,0.0153,-0.035,0.1464
15,4,1970-01-01T06:00Z,0.1233196721311476,0.1078,0.0383,0.4368,0.01892978142076504,0.01435,-0.0289,0.1404
15,4,1970-01-01T06:15Z,0.11628087431693988,0.1013,0.0379,0.4448,0.015757923497267762,0.01225,-0.0365,0.118
15,4,1970-01-01T06:30Z,0.1168775956284153,0.10035,0.0309,0.4676,0.016417486338797808,0.01265,-0.0284,0.1443
15,4,1970-01-01T06:45Z,0.1120275956284152,0.0947,0.0459,0.4443,0.016189890710382505,0.0127,-0.0332,0.1261
15,4,1970-01-01T07:00Z,0.10813526170798901,0.0928,0.035,0.3017,0.014925068870523408,0.0112,-0.0266,0.1009
15,4,1970-01-01T07:15Z,0.10436501377410481,0.0884,0.0326,0.3268,0.01527024793388429,0.0111,-0.0308,0.1016
15,4,1970-01-01T07:30Z,0.10056859504132241,0.0858,0.0258,0.2969,0.014183746556473826,0.0101,-0.0327,0.1125
15,4,1970-01-01T07:45Z,0.10017327823691467,0.0859,0.0281,0.3053,0.016927823691460047,0.0135,-0.027,0.1045
15,4,1970-01-01T08:00Z,0.09557868852459016,0.0826,0.0271,0.2618,0.014096448087431698,0.011300000000000001,-0.0339,0.0968
15,4,1970-01-01T08:15Z,0.09149699453551915,0.0774,0.0247,0.3298,0.014455737704918035,0.0099,-0.0265,0.0956
15,4,1970-01-01T08:30Z,0.09201502732240438,0.0792,0.0253,0.2622,0.015200546448087436,0.01055,-0.0217,0.1125
15,4,1970-01-01T08:45Z,0.08972185792349731,0.07585,0.0255,0.299,0.014676502732240445,0.01205,-0.023,0.085
15,4,1970-01-01T09:00Z,0.088326301369863,0.0766,0.0269,0.2582,0.015544657534246593,0.0115,-0.028,0.1057
15,4,1970-01-01T09:15Z,0.08739780821917807,0.0762,0.0231,0.2819,0.015758904109589036,0.0116,-0.0284,0.1036
15,4,1970-01-01T09:30Z,0.0844394520547945,0.0739,0.026,0.2665,0.013855616438356162,0.0102,-0.0274,0.0951
15,4,1970-01-01T09:45Z,0.08378493150684921,0.0726,0.023,0.2952,0.014755616438356168,0.0106,-0.0228,0.1126
15,4,1970-01-01T10:00Z,0.08472575342465744,0.075,0.0227,0.3134,0.013840547945205482,0.0103,-0.0263,0.1142
15,4,1970-01-01T10:15Z,0.08247753424657539,0.0706,0.0254,0.3178,0.013181917808219182,0.0097,-0.0244,0.1045
15,4,1970-01-01T10:30Z,0.08203369863013703,0.0703,0.0212,0.3074,0.013637808219178083,0.0102,-0.0245,0.1131
15,4,1970-01-01T10:45Z,0.08048849315068494,0.069,0.0216,0.2345,0.013441917808219182,0.0097,-0.0264,0.0951
15,4,1970-01-01T11:00Z,0.08260383561643833,0.0705,0.0224,0.2623,0.014488493150684926,0.0108,-0.0313,0.1354
15,4,1970-01-01T11:15Z,0.08305342465753428,0.0708,0.0181,0.2608,0.013223013698630132,0.0109,-0.0256,0.0992
15,4,1970-01-01T11:30Z,0.08611726027397267,0.0721,0.0227,0.3159,0.014963287671232874,0.0123,-0.0319,0.1133
15,4,1970-01-01T11:45Z,0.08367150684931506,0.0749,0.0247,0.3077,0.014786027397260273,0.0124,-0.0235,0.1044
15,4,1970-01-01T12:00Z,0.08676849315068494,0.0752,0.024,0.2621,0.013975068493150684,0.0107,-0.024,0.0888
15,4,1970-01-01T12:15Z,0.0901109589041097,0.0761,0.0253,0.3249,0.015243287671232873,0.0123,-0.0276,0.1023
15,4,1970-01-01T12:30Z,0.09470767123287671,0.0803,0.0275,0.2982,0.016035068493150683,0.0125,-0.0423,0.1135
15,4,1970-01-01T12:45Z,0.10445945205479455,0.0906,0.0262,0.3572,0.018465479452054782,0.015,-0.0243,0.1128
15,4,1970-01-01T13:00Z,0.10642794520547944,0.0914,0.0349,0.3689,0.020459452054794526,0.0177,-0.0247,0.1168
15,4,1970-01-01T13:15Z,0.11130027397260277,0.0958,0.0185,0.3993,0.018972876712328765,0.0164,-0.0252,0.1075
15,4,1970-01-01T13:30Z,0.1208309589041095,0.102,0.0324,0.4052,0.02251095890410959,0.02,-0.0422,0.1097
15,4,1970-01-01T13:45Z,0.11647150684931498,0.1001,0.0311,0.4444,0.021444109589041093,0.0196,-0.022,0.1235
15,4,1970-01-01T14:00Z,0.11449506849315072,0.0993,0.0319,0.3282,0.022370958904109593,0.0196,-0.0307,0.1086
15,4,1970-01-01T14:15Z,0.11399506849315065,0.0994,0.0383,0.3294,0.01957780821917807,0.017,-0.0327,0.0873
15,4,1970-01-01T14:30Z,0.1106756164383561,0.0964,0.0268,0.3469,0.018199452054794542,0.0176,-0.0312,0.1051
15,4,1970-01-01T14:45Z,0.11256136986301367,0.0998,0.0351,0.3195,0.01706164383561646,0.0154,-0.0344,0.0951
15,4,1970-01-01T15:00Z,0.11288410958904108,0.0979,0.0376,0.3419,0.016760273972602754,0.0152,-0.0388,0.08
15,4,1970-01-01T15:15Z,0.11180383561643843,0.0974,0.0327,0.4059,0.016383835616438355,0.0161,-0.0535,0.0971
15,4,1970-01-01T15:30Z,0.11487609890109894,0.10195,0.031,0.3183,0.017276923076923106,0.01555,-0.0354,0.0913
15,4,1970-01-01T15:45Z,0.11062939560439553,0.098,0.0341,0.3636,0.016621703296703295,0.0148,-0.0483,0.0993
15,4,1970-01-01T16:00Z,0.11573104395604396,0.10055,0.038,0.3934,0.017792582417582418,0.016300000000000002,-0.0477,0.1163
15,4,1970-01-01T16:15Z,0.11857115384615387,0.10335,0.0289,0.3964,0.01842912087912087,0.01695,-0.0588,0.1083
15,4,1970-01-01T16:30Z,0.11911895604395598,0.10425,0.026,0.3554,0.02051263736263736,0.018549999999999997,-0.0337,0.0999
15,4,1970-01-01T16:45Z,0.12087802197802192,0.10675000000000001,0.0362,0.3391,0.020112637362637364,0.01755,-0.059,0.1093
15,4,1970-01-01T17:00Z,0.11973928571428573,0.10425000000000001,0.0227,0.4167,0.018924450549450536,0.015850000000000003,-0.036,0.1125
15,4,1970-01-01T17:15Z,0.12320329670329672,0.1082,0.0333,0.4028,0.019455494505494518,0.0164,-0.0389,0.1078
15,4,1970-01-01T17:30Z,0.12589917582417565,0.11,0.0403,0.4183,0.02100879120879119,0.017750000000000002,-0.0222,0.1257
15,4,1970-01-01T17:45Z,0.12045796703296703,0.10565,0.0363,0.4432,0.02013516483516484,0.0183,-0.0461,0.0995
15,4,1970-01-01T18:00Z,0.12173104395604398,0.10715,0.0319,0.3814,0.019229670329670333,0.01695,-0.0406,0.1153
15,4,1970-01-01T18:15Z,0.11830934065934055,0.1042,0.0411,0.443,0.019372252747252752,0.01635,-0.0247,0.1255
15,4,1970-01-01T18:30Z,0.11921373626373614,0.104,0.0313,0.3987,0.01960934065934067,0.0179,-0.0398,0.1179
15,4,1970-01-01T18:45Z,0.11670879120879118,0.10189999999999999,0.0358,0.3905,0.017664285714285726,0.01495,-0.0313,0.1074
15,4,1970-01-01T19:00Z,0.11140934065934069,0.0982,0.0225,0.3512,0.017812087912087902,0.015649999999999997,-0.0208,0.0907
15,4,1970-01-01T19:15Z,0.11275494505494502,0.09855,0.0377,0.4003,0.017309340659340644,0.0148,-0.0307,0.1105
15,4,1970-01-01T19:30Z,0.11298928571428578,0.09825,0.0366,0.4954,0.018657692307692313,0.0161,-0.0296,0.1293
15,4,1970-01-01T19:45Z,0.11257499999999994,0.0997,0.0285,0.405,0.01823406593406594,0.0145,-0.0298,0.1218
15,4,1970-01-01T20:00Z,0.11045274725274713,0.09705,0.0382,0.4084,0.017327197802197797,0.0145,-0.0451,0.1248
15,4,1970-01-01T20:15Z,0.11153021978021982,0.1001,0.0371,0.3213,0.01557225274725277,0.0129,-0.0358,0.0839
15,4,1970-01-01T20:30Z,0.10916043956043957,0.09675,0.0395,0.306,0.0156543956043956,0.01295,-0.027,0.089
15,4,1970-01-01T20:45Z,0.11167307692307696,0.09845,0.0418,0.2998,0.017393681318681332,0.0143,-0.0247,0.1079
15,4,1970-01-01T21:00Z,0.11406840659340667,0.0997,0.032,0.3564,0.016456593406593407,0.01435,-0.0263,0.1208
15,4,1970-01-01T21:15Z,0.11388791208791212,0.10314999999999999,0.036,0.3057,0.016428296703296718,0.01405,-0.0265,0.0894
15,4,1970-01-01T21:30Z,0.11642445054945046,0.10625000000000001,0.0366,0.3177,0.017251098901098896,0.0165,-0.0289,0.0905
15,4,1970-01-01T21:45Z,0.11583324175824175,0.10505,0.0377,0.33,0.01754532967032968,0.014499999999999999,-0.0254,0.1151
15,4,1970-01-01T22:00Z,0.12002170329670335,0.10735,0.0211,0.3232,0.018470054945054944,0.01645,-0.0309,0.1448
15,4,1970-01-01T22:15Z,0.12252252747252752,0.1095,0.045,0.3349,0.018507967032967036,0.01635,-0.0242,0.0976
15,4,1970-01-01T22:30Z,0.12707499999999994,0.1131,0.0405,0.3402,0.019774450549450536,0.017,-0.0421,0.09
15,4,1970-01-01T22:45Z,0.13396849315068507,0.12,0.0512,0.3419,0.020880273972602743,0.0191,-0.0271,0.1059
15,4,1970-01-01T23:00Z,0.1350564383561644,0.1227,0.0346,0.3736,0.021879726027397264,0.0203,-0.0487,0.1044
15,4,1970-01-01T23:15Z,0.14167013698630146,0.1267,0.0551,0.42,0.02396849315068493,0.021,-0.0434,0.1439
15,4,1970-01-01T23:30Z,0.1459438356164383,0.1319,0.0451,0.4303,0.026250958904109594,0.0235,-0.0384,0.1113
15,4,1970-01-01T23:45Z,0.14661123287671238,0.1332,0.0391,0.3813,0.026727397260273983,0.024,-0.0315,0.117
15,4,1970-01-02,0.14583534246575347,0.1323,0.0515,0.4182,0.02702410958904106,0.0258,-0.0354,0.1037
15,4,1970-01-02T00:15Z,0.14721041095890397,0.1346,0.0495,0.4322,0.028814246575342477,0.0267,-0.0232,0.1103
15,4,1970-01-02T00:30Z,0.1496972602739726,0.1375,0.0522,0.4381,0.028238082191780842,0.0249,-0.0187,0.1
15,4,1970-01-02T00:45Z,0.15066904109589033,0.1362,0.0532,0.4416,0.027415616438356147,0.0238,-0.0218,0.1147
15,4,1970-01-02T01:00Z,0.14825424657534247,0.1323,0.0516,0.4407,0.0266895890410959,0.0249,-0.031,0.1042
15,4,1970-01-02T01:15Z,0.14948082191780823,0.1345,0.066,0.4888,0.02751232876712329,0.0247,-0.0216,0.1359
15,4,1970-01-02T01:30Z,0.148206301369863,0.1337,0.0597,0.4144,0.026790136986301373,0.025,-0.0267,0.1129
15,4,1970-01-02T01:45Z,0.15179260273972606,0.1354,0.0636,0.4408,0.025333424657534267,0.0231,-0.0262,0.1196
15,4,1970-01-02T02:00Z,0.15225260273972602,0.139,0.0579,0.4801,0.026566301369863037,0.0241,-0.03,0.117
15,4,1970-01-02T02:15Z,0.152411506849315,0.1384,0.0462,0.5286,0.025165479452054804,0.0237,-0.0375,0.1227
15,4,1970-01-02T02:30Z,0.15909835616438367,0.1433,0.0686,0.4986,0.025913972602739723,0.024,-0.0305,0.1364
15,4,1970-01-02T02:45Z,0.1569734246575343,0.1391,0.0533,0.4695,0.02448219178082192,0.0228,-0.0519,0.1335
15,4,1970-01-02T03:00Z,0.15839506849315077,0.1443,0.0499,0.4915,0.02462027397260273,0.02,-0.0254,0.1411
15,4,1970-01-02T03:15Z,0.15948301369863022,0.1405,0.0651,0.55,0.023864657534246575,0.02,-0.0227,0.1329
15,4,1970-01-02T03:30Z,0.1562115068493151,0.1374,0.0474,0.4282,0.02397890410958906,0.02,-0.0254,0.1216
15,4,1970-01-02T03:45Z,0.15990082191780822,0.147,0.0515,0.453,0.02368054794520548,0.0211,-0.0321,0.1231
15,4,1970-01-02T04:00Z,0.1545698630136986,0.1387,0.0389,0.4379,0.02233835616438356,0.0175,-0.0357,0.1187
15,4,1970-01-02T04:15Z,0.15383369863013693,0.1377,0.0568,0.4025,0.023416164383561654,0.0192,-0.0266,0.1227
15,4,1970-01-02T04:30Z,0.15346383561643848,0.1318,0.0532,0.4376,0.023337534246575354,0.019,-0.0412,0.1564
15,4,1970-01-02T04:45Z,0.1497972602739726,0.1333,0.0423,0.3895,0.02362630136986302,0.0198,-0.0278,0.1143
15,5,1970-01-01T05:00Z,0.12538164383561648,0.1169,0.0498,0.4673,0.010347671232876719,0.0075,-0.0461,0.0966
15,5,1970-01-01T05:15Z,0.1248816438356165,0.1135,0.0378,0.3477,0.010773972602739735,0.0068,-0.0443,0.0964
15,5,1970-01-01T05:30Z,0.11690383561643841,0.1037,0.0493,0.372,0.010100273972602738,0.0065,-0.0464,0.1025
15,5,1970-01-01T05:45Z,0.1111421917808219,0.0997,0.0363,0.3534,0.009079726027397263,0.0068,-0.0436,0.1065
15,5,1970-01-01T06:00Z,0.10724590163934429,0.0969,0.0445,0.3373,0.01039699453551912,0.0068000000000000005,-0.0412,0.1372
15,5,1970-01-01T06:15Z,0.1071489071038252,0.0951,0.0435,0.2954,0.009682240437158464,0.0071,-0.0399,0.1076
15,5,1970-01-01T06:30Z,0.10449617486338794,0.0936,0.0313,0.3053,0.010137978142076499,0.0069,-0.0355,0.1032
15,5,1970-01-01T06:45Z,0.09906639344262293,0.0902,0.0371,0.2441,0.009370491803278688,0.00575,-0.0431,0.0761
15,5,1970-01-01T07:00Z,0.09806721763085399,0.0915,0.0241,0.2854,0.009375206611570255,0.0055,-0.0377,0.0694
15,5,1970-01-01T07:15Z,0.09758705234159779,0.089,0.0407,0.2662,0.01015730027548209,0.006,-0.0341,0.1601
15,5,1970-01-01T07:30Z,0.09865977961432512,0.0909,0.0326,0.2341,0.009893663911845723,0.007,-0.035,0.0763
15,5,1970-01-01T07:45Z,0.09511625344352616,0.0886,0.0382,0.2273,0.009292286501377412,0.0051,-0.0381,0.0975
15,5,1970-01-01T08:00Z,0.0972590163934425,0.0874,0.0391,0.2943,0.01030819672131147,0.00675,-0.0421,0.0842
15,5,1970-01-01T08:15Z,0.09504836065573774,0.08860000000000001,0.0317,0.2531,0.010064207650273231,0.00665,-0.0361,0.076
15,5,1970-01-01T08:30Z,0.0936540983606557,0.0861,0.0335,0.247,0.008728142076502727,0.00645,-0.0384,0.0731
15,5,1970-01-01T08:45Z,0.09527240437158468,0.08825,0.0391,0.2007,0.009654371584699452,0.00575,-0.0428,0.1144
15,5,1970-01-01T09:00Z,0.09359397260273969,0.0845,0.0413,0.2535,0.008989589041095883,0.0061,-0.0356,0.0883
15,5,1970-01-01T09:15Z,0.09572493150684942,0.088,0.0362,0.2866,0.00952246575342466,0.0066,-0.0515,0.0751
15,5,1970-01-01T09:30Z,0.09530657534246575,0.0847,0.0263,0.2998,0.008818356164383563,0.0056,-0.04,0.0852
15,5,1970-01-01T09:45Z,0.09544821917808224,0.0853,0.0363,0.2829,0.009339726027397272,0.0064,-0.0426,0.1093
15,5,1970-01-01T10:00Z,0.09468986301369864,0.0844,0.0287,0.2707,0.00742219178082192,0.0032,-0.0363,0.0702
15,5,1970-01-01T10:15Z,0.09903342465753426,0.0903,0.0357,0.3088,0.007740000000000002,0.0046,-0.0399,0.0816
15,5,1970-01-01T10:30Z,0.09868191780821917,0.0901,0.024,0.3018,0.006981643835616444,0.003,-0.0529,0.0956
15,5,1970-01-01T10:45Z,0.09781068493150678,0.0899,0.0334,0.2249,0.006249589041095886,0.0034,-0.0542,0.07
15,5,1970-01-01T11:00Z,0.10538438356164385,0.098,0.0394,0.3303,0.00745671232876712,0.0045,-0.0718,0.0835
15,5,1970-01-01T11:15Z,0.12337808219178083,0.108,0.0525,0.3094,0.006466575342465755,0.0031,-0.0584,0.0794
15,5,1970-01-01T11:30Z,0.12627287671232879,0.1163,0.0349,0.4075,0.005690410958904116,0.002,-0.0431,0.0886
15,5,1970-01-01T11:45Z,0.13559178082191786,0.1233,0.0425,0.398,0.004990410958904099,0.0026,-0.0385,0.082
15,5,1970-01-01T12:00Z,0.14108410958904094,0.1287,0.033,0.417,0.00550082191780822,0.0031,-0.0537,0.0793
15,5,1970-01-01T12:15Z,0.13220136986301362,0.1181,0.054,0.39,0.006210136986301369,0.0038,-0.0473,0.0774
15,5,1970-01-01T12:30Z,0.13570904109589035,0.1209,0.0499,0.4025,0.00585643835616439,0.0015,-0.0443,0.0823
